Src,Dst,Source
COL9A1,ITGA1&ITGB1,CellChat
COL9A2,ITGA1&ITGB1,CellChat
COL9A3,ITGA1&ITGB1,CellChat
COL1A1,ITGA2&ITGB1,CellChat
COL1A2,ITGA2&ITGB1,CellChat
COL2A1,ITGA2&ITGB1,CellChat
COL4A1,ITGA2&ITGB1,CellChat
COL4A2,ITGA2&ITGB1,CellChat
COL4A3,ITGA2&ITGB1,CellChat
COL4A4,ITGA2&ITGB1,CellChat
COL4A5,ITGA2&ITGB1,CellChat
COL4A6,ITGA2&ITGB1,CellChat
COL6A1,ITGA2&ITGB1,CellChat
COL6A2,ITGA2&ITGB1,CellChat
COL6A3,ITGA2&ITGB1,CellChat
COL6A5,ITGA2&ITGB1,CellChat
COL6A6,ITGA2&ITGB1,CellChat
COL9A1,ITGA2&ITGB1,CellChat
COL9A2,ITGA2&ITGB1,CellChat
COL9A3,ITGA2&ITGB1,CellChat
FN1,ITGA3&ITGB1,CellChat
FN1,ITGA4&ITGB1,CellChat
FN1,ITGA5&ITGB1,CellChat
FN1,ITGA8&ITGB1,CellChat
LAMA1,ITGA1&ITGB1,CellChat
LAMA2,ITGA1&ITGB1,CellChat
LAMA3,ITGA1&ITGB1,CellChat
LAMA4,ITGA1&ITGB1,CellChat
LAMA5,ITGA1&ITGB1,CellChat
LAMB1,ITGA1&ITGB1,CellChat
LAMB2,ITGA1&ITGB1,CellChat
LAMB3,ITGA1&ITGB1,CellChat
LAMC1,ITGA1&ITGB1,CellChat
LAMC2,ITGA1&ITGB1,CellChat
LAMC3,ITGA1&ITGB1,CellChat
LAMA1,ITGA2&ITGB1,CellChat
LAMA2,ITGA2&ITGB1,CellChat
LAMA3,ITGA2&ITGB1,CellChat
LAMA4,ITGA2&ITGB1,CellChat
LAMA5,ITGA2&ITGB1,CellChat
LAMB1,ITGA2&ITGB1,CellChat
LAMB2,ITGA2&ITGB1,CellChat
LAMB3,ITGA2&ITGB1,CellChat
LAMC1,ITGA2&ITGB1,CellChat
LAMC2,ITGA2&ITGB1,CellChat
LAMC3,ITGA2&ITGB1,CellChat
CHAD,ITGA2&ITGB1,CellChat
LAMA1,ITGA3&ITGB1,CellChat
LAMA2,ITGA3&ITGB1,CellChat
LAMA3,ITGA3&ITGB1,CellChat
LAMA4,ITGA3&ITGB1,CellChat
LAMA5,ITGA3&ITGB1,CellChat
LAMB1,ITGA3&ITGB1,CellChat
LAMB2,ITGA3&ITGB1,CellChat
LAMB3,ITGA3&ITGB1,CellChat
LAMC1,ITGA3&ITGB1,CellChat
LAMC2,ITGA3&ITGB1,CellChat
LAMC3,ITGA3&ITGB1,CellChat
RELN,ITGA3&ITGB1,CellChat
THBS1,ITGA3&ITGB1,CellChat
THBS2,ITGA3&ITGB1,CellChat
THBS3,ITGA3&ITGB1,CellChat
THBS4,ITGA3&ITGB1,CellChat
COMP,ITGA3&ITGB1,CellChat
COL1A1,ITGA3&ITGB1,CellChat
COL1A2,ITGA3&ITGB1,CellChat
COL2A1,ITGA3&ITGB1,CellChat
COL4A1,ITGA3&ITGB1,CellChat
COL4A2,ITGA3&ITGB1,CellChat
COL4A3,ITGA3&ITGB1,CellChat
COL4A4,ITGA3&ITGB1,CellChat
COL4A5,ITGA3&ITGB1,CellChat
COL4A6,ITGA3&ITGB1,CellChat
COL6A1,ITGA3&ITGB1,CellChat
COL6A2,ITGA3&ITGB1,CellChat
COL6A3,ITGA3&ITGB1,CellChat
COL6A5,ITGA3&ITGB1,CellChat
COL6A6,ITGA3&ITGB1,CellChat
COL9A1,ITGA3&ITGB1,CellChat
COL9A2,ITGA3&ITGB1,CellChat
COL9A3,ITGA3&ITGB1,CellChat
LAMA1,ITGA6&ITGB1,CellChat
LAMA2,ITGA6&ITGB1,CellChat
LAMA3,ITGA6&ITGB1,CellChat
LAMA4,ITGA6&ITGB1,CellChat
LAMA5,ITGA6&ITGB1,CellChat
LAMB1,ITGA6&ITGB1,CellChat
LAMB2,ITGA6&ITGB1,CellChat
LAMB3,ITGA6&ITGB1,CellChat
LAMC1,ITGA6&ITGB1,CellChat
LAMC2,ITGA6&ITGB1,CellChat
LAMC3,ITGA6&ITGB1,CellChat
LAMA1,ITGA7&ITGB1,CellChat
LAMA2,ITGA7&ITGB1,CellChat
LAMA3,ITGA7&ITGB1,CellChat
LAMA4,ITGA7&ITGB1,CellChat
LAMA5,ITGA7&ITGB1,CellChat
LAMB1,ITGA7&ITGB1,CellChat
LAMB2,ITGA7&ITGB1,CellChat
LAMB3,ITGA7&ITGB1,CellChat
LAMC1,ITGA7&ITGB1,CellChat
LAMC2,ITGA7&ITGB1,CellChat
LAMC3,ITGA7&ITGB1,CellChat
VTN,ITGA8&ITGB1,CellChat
TNC,ITGA8&ITGB1,CellChat
TNR,ITGA8&ITGB1,CellChat
TNN,ITGA8&ITGB1,CellChat
TNXB,ITGA8&ITGB1,CellChat
NPNT1,ITGA8&ITGB1,CellChat
NPNT2,ITGA8&ITGB1,CellChat
TNC,ITGA9&ITGB1,CellChat
TNR,ITGA9&ITGB1,CellChat
TNN,ITGA9&ITGB1,CellChat
TNXB,ITGA9&ITGB1,CellChat
COL1A1,ITGA9&ITGB1,CellChat
COL1A2,ITGA9&ITGB1,CellChat
COL2A1,ITGA9&ITGB1,CellChat
COL4A1,ITGA9&ITGB1,CellChat
COL4A2,ITGA9&ITGB1,CellChat
COL4A3,ITGA9&ITGB1,CellChat
COL4A4,ITGA9&ITGB1,CellChat
COL4A5,ITGA9&ITGB1,CellChat
COL4A6,ITGA9&ITGB1,CellChat
COL6A1,ITGA9&ITGB1,CellChat
COL6A2,ITGA9&ITGB1,CellChat
COL6A3,ITGA9&ITGB1,CellChat
COL6A5,ITGA9&ITGB1,CellChat
COL6A6,ITGA9&ITGB1,CellChat
COL9A1,ITGA9&ITGB1,CellChat
COL9A2,ITGA9&ITGB1,CellChat
COL9A3,ITGA9&ITGB1,CellChat
LAMA1,ITGA9&ITGB1,CellChat
LAMA2,ITGA9&ITGB1,CellChat
LAMA3,ITGA9&ITGB1,CellChat
LAMA4,ITGA9&ITGB1,CellChat
LAMA5,ITGA9&ITGB1,CellChat
LAMB1,ITGA9&ITGB1,CellChat
LAMB2,ITGA9&ITGB1,CellChat
LAMB3,ITGA9&ITGB1,CellChat
LAMC1,ITGA9&ITGB1,CellChat
LAMC2,ITGA9&ITGB1,CellChat
LAMC3,ITGA9&ITGB1,CellChat
COL1A1,ITGA10&ITGB1,CellChat
COL1A2,ITGA10&ITGB1,CellChat
COL2A1,ITGA10&ITGB1,CellChat
COL4A1,ITGA10&ITGB1,CellChat
COL4A2,ITGA10&ITGB1,CellChat
COL4A3,ITGA10&ITGB1,CellChat
COL4A4,ITGA10&ITGB1,CellChat
COL4A5,ITGA10&ITGB1,CellChat
COL4A6,ITGA10&ITGB1,CellChat
COL6A1,ITGA10&ITGB1,CellChat
COL6A2,ITGA10&ITGB1,CellChat
COL6A3,ITGA10&ITGB1,CellChat
COL6A5,ITGA10&ITGB1,CellChat
COL6A6,ITGA10&ITGB1,CellChat
COL9A1,ITGA10&ITGB1,CellChat
COL9A2,ITGA10&ITGB1,CellChat
COL9A3,ITGA10&ITGB1,CellChat
COL1A1,ITGA11&ITGB1,CellChat
COL1A2,ITGA11&ITGB1,CellChat
COL2A1,ITGA11&ITGB1,CellChat
COL4A1,ITGA11&ITGB1,CellChat
COL4A2,ITGA11&ITGB1,CellChat
COL4A3,ITGA11&ITGB1,CellChat
COL4A4,ITGA11&ITGB1,CellChat
COL4A5,ITGA11&ITGB1,CellChat
COL4A6,ITGA11&ITGB1,CellChat
COL6A1,ITGA11&ITGB1,CellChat
COL6A2,ITGA11&ITGB1,CellChat
COL6A3,ITGA11&ITGB1,CellChat
COL6A5,ITGA11&ITGB1,CellChat
COL6A6,ITGA11&ITGB1,CellChat
COL9A1,ITGA11&ITGB1,CellChat
COL9A2,ITGA11&ITGB1,CellChat
COL9A3,ITGA11&ITGB1,CellChat
FN1,ITGAV&ITGB1,CellChat
VTN,ITGAV&ITGB1,CellChat
DSPP,ITGAV&ITGB1,CellChat
FN1,ITGA4&ITGB7,CellChat
FN1,ITGAV&ITGB3,CellChat
VTN,ITGAV&ITGB3,CellChat
VWF,ITGAV&ITGB3,CellChat
TNC,ITGAV&ITGB3,CellChat
TNR,ITGAV&ITGB3,CellChat
TNN,ITGAV&ITGB3,CellChat
TNXB,ITGAV&ITGB3,CellChat
IBSP,ITGAV&ITGB3,CellChat
THBS1,ITGAV&ITGB3,CellChat
THBS2,ITGAV&ITGB3,CellChat
THBS3,ITGAV&ITGB3,CellChat
THBS4,ITGAV&ITGB3,CellChat
COMP,ITGAV&ITGB3,CellChat
DMP1,ITGAV&ITGB3,CellChat
FN1,ITGA2B&ITGB3,CellChat
VTN,ITGA2B&ITGB3,CellChat
VWF,ITGA2B&ITGB3,CellChat
TNC,ITGA2B&ITGB3,CellChat
TNR,ITGA2B&ITGB3,CellChat
TNN,ITGA2B&ITGB3,CellChat
TNXB,ITGA2B&ITGB3,CellChat
VTN,ITGAV&ITGB5,CellChat
IBSP,ITGAV&ITGB5,CellChat
TNC,ITGAV&ITGB6,CellChat
TNR,ITGAV&ITGB6,CellChat
TNN,ITGAV&ITGB6,CellChat
TNXB,ITGAV&ITGB6,CellChat
FN1,ITGAV&ITGB6,CellChat
DSPP,ITGAV&ITGB6,CellChat
VTN,ITGAV&ITGB8,CellChat
FN1,ITGAV&ITGB8,CellChat
LAMA1,ITGAV&ITGB8,CellChat
LAMA2,ITGAV&ITGB8,CellChat
LAMA3,ITGAV&ITGB8,CellChat
LAMA4,ITGAV&ITGB8,CellChat
LAMA5,ITGAV&ITGB8,CellChat
LAMB1,ITGAV&ITGB8,CellChat
LAMB2,ITGAV&ITGB8,CellChat
LAMB3,ITGAV&ITGB8,CellChat
LAMC1,ITGAV&ITGB8,CellChat
LAMC2,ITGAV&ITGB8,CellChat
LAMC3,ITGAV&ITGB8,CellChat
COL1A1,ITGAV&ITGB8,CellChat
COL1A2,ITGAV&ITGB8,CellChat
COL2A1,ITGAV&ITGB8,CellChat
COL4A1,ITGAV&ITGB8,CellChat
COL4A2,ITGAV&ITGB8,CellChat
COL4A3,ITGAV&ITGB8,CellChat
COL4A4,ITGAV&ITGB8,CellChat
COL4A5,ITGAV&ITGB8,CellChat
COL4A6,ITGAV&ITGB8,CellChat
COL6A1,ITGAV&ITGB8,CellChat
COL6A2,ITGAV&ITGB8,CellChat
COL6A3,ITGAV&ITGB8,CellChat
COL6A5,ITGAV&ITGB8,CellChat
COL6A6,ITGAV&ITGB8,CellChat
COL9A1,ITGAV&ITGB8,CellChat
COL9A2,ITGAV&ITGB8,CellChat
COL9A3,ITGAV&ITGB8,CellChat
LAMA1,ITGA6&ITGB4,CellChat
LAMA2,ITGA6&ITGB4,CellChat
LAMA3,ITGA6&ITGB4,CellChat
LAMA4,ITGA6&ITGB4,CellChat
LAMA5,ITGA6&ITGB4,CellChat
LAMB1,ITGA6&ITGB4,CellChat
LAMB2,ITGA6&ITGB4,CellChat
LAMB3,ITGA6&ITGB4,CellChat
LAMC1,ITGA6&ITGB4,CellChat
LAMC2,ITGA6&ITGB4,CellChat
LAMC3,ITGA6&ITGB4,CellChat
ANXA1,FPR2&LXA4,CellChat
FCER2,ITGAM&ITGB2,CellChat
FCER2,ITGAX&ITGB2,CellChat
FCER2,ITGAV&ITGB3,CellChat
CDH1,ITGA2&ITGB1,CellChat
CDH1,ITGAE&ITGB7,CellChat
NFASC,CNTN1&CNTNAP1,CellChat
CNTN2,CNTN2&CNTNAP2,CellChat
CSPG4,ITGA3&ITGB1,CellChat
GP1BA,ITGAM&ITGB2,CellChat
ICAM1,ITGAX&ITGB2,CellChat
ICAM1,ITGAL&ITGB2,CellChat
ICAM2,ITGAL&ITGB2,CellChat
ICAM1,ITGAM&ITGB2,CellChat
ICAM2,ITGAM&ITGB2,CellChat
JAM2,ITGA3&ITGB1,CellChat
JAM2,ITGAV&ITGB1,CellChat
JAM3,ITGAM&ITGB2,CellChat
F11R,ITGAL&ITGB2,CellChat
L1CAM,ITGAV&ITGB3,CellChat
L1CAM,ITGA4&ITGB7,CellChat
MADCAM1,ITGA4&ITGB7,CellChat
HLA-E,CD94&NKG2A,CellChat
HLA-E,CD94&NKG2C,CellChat
HLA-E,CD94&NKG2E,CellChat
ULBP1,KLRK1&HCST,CellChat
SEMA4A,NRP1&PLXNA1,CellChat
SEMA4A,NRP1&PLXNA2,CellChat
SEMA4A,NRP1&PLXNA3,CellChat
SEMA4A,NRP1&PLXNA4,CellChat
SEMA6D,PLXNA1&KDR,CellChat
SEMA6D,PLXNA1&TREM2,CellChat
SEMA7A,ITGB1&ITGA1,CellChat
THY1,ITGAM&ITGB2,CellChat
THY1,ITGAX&ITGB2,CellChat
THY1,ITGAV&ITGB3,CellChat
ITGA4&ITGB1,VCAM1,CellChat
ITGA9&ITGB1,VCAM1,CellChat
ITGA4&ITGB7,VCAM1,CellChat
CNGA4,CNGA4&CNGB1,cellinker
CNGB1,CNGB1&CNGA1,cellinker
CNGA2,CNGB1&CNGA2,cellinker
CNGB1,CNGB1&CNGA2,cellinker
CDH1,ITGA1&ITGB1,cellinker
CSPG4,ITGA2&ITGB1,cellinker
HAS2,ERBB2&CD44&EZR,cellinker
VCAM1,ITGB7&VCAM1,cellinker
JAM1,ITGAL&ITGB2,cellinker
KCNA1,CNTN1&CNTNAP1,cellinker
KCNA2,CNTN1&CNTNAP1,cellinker
LCK,CD8A&CD8B1,cellinker
RTN4,CNTN1&CNTNAP1,cellinker
CNTF,CNTFR&LIFR&IL6ST,cellinker
EGF,EGFR&ERBB4,cellinker
GDF1,ACVR1B&ACVR2B,cellinker
GDF1,ACVR1C&ACVR2A,cellinker
GDF1,ACVR1C&ACVR2B,cellinker
GDF3,ACVR1B&ACVR2B,cellinker
GDF3,ACVR1C&ACVR2A,cellinker
GDF3,ACVR1C&ACVR2B,cellinker
IFNL1,IL10RB&IFNLR1,cellinker
IFNL3,IL10RB&IFNLR1,cellinker
IL11,IL11RA&IL6ST,cellinker
IL12B,IL12RB1&IL12RB2,cellinker
IL22,IL22RA1&IL20RB,cellinker
LTA,LTB&LTBR,cellinker
NODAL,ACVR1B&ACVR2B,cellinker
NODAL,ACVR1C&ACVR2A,cellinker
NODAL,ACVR1C&ACVR2B,cellinker
RSPO4,LGR5&LRP5,cellinker
RSPO4,LGR5&LRP6,cellinker
TGFB1,ACVR1&TGFBR1,cellinker
TGFB1,ACVR1B&TGFBR2,cellinker
TGFB1,ACVR1C&TGFBR2,cellinker
TGFB2,ACVR1&TGFBR1,cellinker
TGFB2,ACVR1B&TGFBR2,cellinker
TGFB2,ACVR1C&TGFBR2,cellinker
TGFB3,ACVR1&TGFBR1,cellinker
TGFB3,ACVR1B&TGFBR2,cellinker
TGFB3,ACVR1C&TGFBR2,cellinker
ZG16B,CXCR4&TLR2,cellinker
CRLF1&CLCF1,CNTFR&LIFR&IL6ST,cellinker
IGHG1&IGLC1,FCGR2B,cellinker
IGHG1&IGLC1,FCGR3B,cellinker
IL23A&IL12B,IL23R&IL12RB1,cellinker
GP5&GP9,GP1BA&GP1BB,cellinker
IL27&IL12A,IL27RA&IL12RB2,cellinker
AMH,AMHR2&BMPR1B,cellinker
HLA-E,KLRD1&KLRC1,cellinker
HLA-E,KLRD1&KLRC2,cellinker
HLA-E,KLRD1&KLRC3,cellinker
CDH1,ITGB1&ITGA2,CellPhoneDB
CDH1,ITGB7&ITGAE,CellPhoneDB
COL10A1,ITGB1&ITGA1,CellPhoneDB
COL10A1,ITGB1&ITGA10,CellPhoneDB
COL10A1,ITGB1&ITGA11,CellPhoneDB
COL10A1,ITGB1&ITGA2,CellPhoneDB
COL11A1,ITGB1&ITGA1,CellPhoneDB
COL11A1,ITGB1&ITGA10,CellPhoneDB
COL11A1,ITGB1&ITGA11,CellPhoneDB
COL11A1,ITGB1&ITGA2,CellPhoneDB
COL11A2,ITGB1&ITGA1,CellPhoneDB
COL11A2,ITGB1&ITGA10,CellPhoneDB
COL11A2,ITGB1&ITGA11,CellPhoneDB
COL11A2,ITGB1&ITGA2,CellPhoneDB
COL12A1,ITGB1&ITGA1,CellPhoneDB
COL12A1,ITGB1&ITGA10,CellPhoneDB
COL12A1,ITGB1&ITGA11,CellPhoneDB
COL12A1,ITGB1&ITGA2,CellPhoneDB
COL13A1,ITGB1&ITGA1,CellPhoneDB
COL13A1,ITGB1&ITGA10,CellPhoneDB
COL13A1,ITGB1&ITGA11,CellPhoneDB
COL13A1,ITGB1&ITGA2,CellPhoneDB
COL14A1,ITGB1&ITGA1,CellPhoneDB
COL14A1,ITGB1&ITGA10,CellPhoneDB
COL14A1,ITGB1&ITGA11,CellPhoneDB
COL14A1,ITGB1&ITGA2,CellPhoneDB
COL15A1,ITGB1&ITGA1,CellPhoneDB
COL15A1,ITGB1&ITGA10,CellPhoneDB
COL15A1,ITGB1&ITGA11,CellPhoneDB
COL15A1,ITGB1&ITGA2,CellPhoneDB
COL16A1,ITGB1&ITGA1,CellPhoneDB
COL16A1,ITGB1&ITGA10,CellPhoneDB
COL16A1,ITGB1&ITGA11,CellPhoneDB
COL16A1,ITGB1&ITGA2,CellPhoneDB
COL17A1,ITGB1&ITGA1,CellPhoneDB
COL17A1,ITGB1&ITGA10,CellPhoneDB
COL17A1,ITGB1&ITGA11,CellPhoneDB
COL17A1,ITGB1&ITGA2,CellPhoneDB
COL18A1,ITGB1&ITGA1,CellPhoneDB
COL18A1,ITGB1&ITGA10,CellPhoneDB
COL18A1,ITGB1&ITGA11,CellPhoneDB
COL18A1,ITGB1&ITGA2,CellPhoneDB
COL19A1,ITGB1&ITGA1,CellPhoneDB
COL19A1,ITGB1&ITGA10,CellPhoneDB
COL19A1,ITGB1&ITGA11,CellPhoneDB
COL19A1,ITGB1&ITGA2,CellPhoneDB
COL1A1,ITGB1&ITGA1,CellPhoneDB
COL1A1,ITGB1&ITGA10,CellPhoneDB
COL1A1,ITGB1&ITGA11,CellPhoneDB
COL1A1,ITGB1&ITGA2,CellPhoneDB
COL1A2,ITGB1&ITGA1,CellPhoneDB
COL1A2,ITGB1&ITGA10,CellPhoneDB
COL1A2,ITGB1&ITGA11,CellPhoneDB
COL1A2,ITGB1&ITGA2,CellPhoneDB
COL20A1,ITGB1&ITGA1,CellPhoneDB
COL20A1,ITGB1&ITGA10,CellPhoneDB
COL20A1,ITGB1&ITGA11,CellPhoneDB
COL20A1,ITGB1&ITGA2,CellPhoneDB
COL21A1,ITGB1&ITGA1,CellPhoneDB
COL21A1,ITGB1&ITGA10,CellPhoneDB
COL21A1,ITGB1&ITGA11,CellPhoneDB
COL21A1,ITGB1&ITGA2,CellPhoneDB
COL22A1,ITGB1&ITGA1,CellPhoneDB
COL22A1,ITGB1&ITGA10,CellPhoneDB
COL22A1,ITGB1&ITGA11,CellPhoneDB
COL22A1,ITGB1&ITGA2,CellPhoneDB
COL24A1,ITGB1&ITGA1,CellPhoneDB
COL24A1,ITGB1&ITGA10,CellPhoneDB
COL24A1,ITGB1&ITGA11,CellPhoneDB
COL24A1,ITGB1&ITGA2,CellPhoneDB
COL26A1,ITGB1&ITGA1,CellPhoneDB
COL26A1,ITGB1&ITGA10,CellPhoneDB
COL26A1,ITGB1&ITGA11,CellPhoneDB
COL26A1,ITGB1&ITGA2,CellPhoneDB
COL27A1,ITGB1&ITGA1,CellPhoneDB
COL27A1,ITGB1&ITGA10,CellPhoneDB
COL27A1,ITGB1&ITGA11,CellPhoneDB
COL27A1,ITGB1&ITGA2,CellPhoneDB
COL28A1,ITGB1&ITGA1,CellPhoneDB
COL28A1,ITGB1&ITGA10,CellPhoneDB
COL28A1,ITGB1&ITGA11,CellPhoneDB
COL28A1,ITGB1&ITGA2,CellPhoneDB
COL2A1,ITGB1&ITGA1,CellPhoneDB
COL2A1,ITGB1&ITGA10,CellPhoneDB
COL2A1,ITGB1&ITGA11,CellPhoneDB
COL2A1,ITGB1&ITGA2,CellPhoneDB
COL3A1,ITGB1&ITGA1,CellPhoneDB
COL3A1,ITGB1&ITGA10,CellPhoneDB
COL3A1,ITGB1&ITGA11,CellPhoneDB
COL3A1,ITGB1&ITGA2,CellPhoneDB
COL4A1,ITGB1&ITGA1,CellPhoneDB
COL4A1,ITGB1&ITGA10,CellPhoneDB
COL4A1,ITGB1&ITGA11,CellPhoneDB
COL4A1,ITGB1&ITGA2,CellPhoneDB
COL4A2,ITGB1&ITGA1,CellPhoneDB
COL4A2,ITGB1&ITGA10,CellPhoneDB
COL4A2,ITGB1&ITGA11,CellPhoneDB
COL4A2,ITGB1&ITGA2,CellPhoneDB
COL4A3,ITGB1&ITGA1,CellPhoneDB
COL4A3,ITGB1&ITGA10,CellPhoneDB
COL4A3,ITGB1&ITGA11,CellPhoneDB
COL4A3,ITGB1&ITGA2,CellPhoneDB
COL4A4,ITGB1&ITGA1,CellPhoneDB
COL4A4,ITGB1&ITGA10,CellPhoneDB
COL4A4,ITGB1&ITGA11,CellPhoneDB
COL4A4,ITGB1&ITGA2,CellPhoneDB
COL4A5,ITGB1&ITGA1,CellPhoneDB
COL4A5,ITGB1&ITGA10,CellPhoneDB
COL4A5,ITGB1&ITGA11,CellPhoneDB
COL4A5,ITGB1&ITGA2,CellPhoneDB
COL4A6,ITGB1&ITGA1,CellPhoneDB
COL4A6,ITGB1&ITGA10,CellPhoneDB
COL4A6,ITGB1&ITGA11,CellPhoneDB
COL4A6,ITGB1&ITGA2,CellPhoneDB
COL5A1,ITGB1&ITGA1,CellPhoneDB
COL5A1,ITGB1&ITGA10,CellPhoneDB
COL5A1,ITGB1&ITGA11,CellPhoneDB
COL5A1,ITGB1&ITGA2,CellPhoneDB
COL5A2,ITGB1&ITGA1,CellPhoneDB
COL5A2,ITGB1&ITGA10,CellPhoneDB
COL5A2,ITGB1&ITGA11,CellPhoneDB
COL5A2,ITGB1&ITGA2,CellPhoneDB
COL5A3,ITGB1&ITGA1,CellPhoneDB
COL5A3,ITGB1&ITGA10,CellPhoneDB
COL5A3,ITGB1&ITGA11,CellPhoneDB
COL5A3,ITGB1&ITGA2,CellPhoneDB
COL6A1,ITGB1&ITGA1,CellPhoneDB
COL6A1,ITGB1&ITGA10,CellPhoneDB
COL6A1,ITGB1&ITGA11,CellPhoneDB
COL6A1,ITGB1&ITGA2,CellPhoneDB
COL6A2,ITGB1&ITGA1,CellPhoneDB
COL6A2,ITGB1&ITGA10,CellPhoneDB
COL6A2,ITGB1&ITGA11,CellPhoneDB
COL6A2,ITGB1&ITGA2,CellPhoneDB
COL6A3,ITGB1&ITGA1,CellPhoneDB
COL6A3,ITGB1&ITGA10,CellPhoneDB
COL6A3,ITGB1&ITGA11,CellPhoneDB
COL6A3,ITGB1&ITGA2,CellPhoneDB
COL6A5,ITGB1&ITGA1,CellPhoneDB
COL6A5,ITGB1&ITGA10,CellPhoneDB
COL6A5,ITGB1&ITGA11,CellPhoneDB
COL6A5,ITGB1&ITGA2,CellPhoneDB
COL6A6,ITGB1&ITGA1,CellPhoneDB
COL6A6,ITGB1&ITGA10,CellPhoneDB
COL6A6,ITGB1&ITGA11,CellPhoneDB
COL6A6,ITGB1&ITGA2,CellPhoneDB
COL7A1,ITGB1&ITGA1,CellPhoneDB
COL7A1,ITGB1&ITGA10,CellPhoneDB
COL7A1,ITGB1&ITGA11,CellPhoneDB
COL7A1,ITGB1&ITGA2,CellPhoneDB
COL8A1,ITGB1&ITGA1,CellPhoneDB
COL8A1,ITGB1&ITGA10,CellPhoneDB
COL8A1,ITGB1&ITGA11,CellPhoneDB
COL8A1,ITGB1&ITGA2,CellPhoneDB
COL8A2,ITGB1&ITGA1,CellPhoneDB
COL8A2,ITGB1&ITGA10,CellPhoneDB
COL8A2,ITGB1&ITGA11,CellPhoneDB
COL8A2,ITGB1&ITGA2,CellPhoneDB
COL9A1,ITGB1&ITGA1,CellPhoneDB
COL9A1,ITGB1&ITGA10,CellPhoneDB
COL9A1,ITGB1&ITGA11,CellPhoneDB
COL9A1,ITGB1&ITGA2,CellPhoneDB
COL9A2,ITGB1&ITGA1,CellPhoneDB
COL9A2,ITGB1&ITGA10,CellPhoneDB
COL9A2,ITGB1&ITGA11,CellPhoneDB
COL9A2,ITGB1&ITGA2,CellPhoneDB
COL9A3,ITGB1&ITGA1,CellPhoneDB
COL9A3,ITGB1&ITGA10,CellPhoneDB
COL9A3,ITGB1&ITGA11,CellPhoneDB
COL9A3,ITGB1&ITGA2,CellPhoneDB
FGA&FGG&FGB,ITGA2B&ITGB3,CellPhoneDB
FGA&FGG&FGB,ITGB2&ITGAM,CellPhoneDB
FGA&FGG&FGB,ITGAX&ITGB2,CellPhoneDB
FN1,ITGB1&ITGA10,CellPhoneDB
FN1,ITGB1&ITGA11,CellPhoneDB
FN1,ITGB1&ITGA2,CellPhoneDB
FN1,ITGB1&ITGA3,CellPhoneDB
FN1,ITGB1&ITGA4,CellPhoneDB
FN1,ITGB7&ITGA4,CellPhoneDB
FN1,ITGB1&ITGA5,CellPhoneDB
FN1,ITGB1&ITGA8,CellPhoneDB
FN1,ITGB1&ITGAV,CellPhoneDB
FN1,ITGB5&ITGAV,CellPhoneDB
ICAM1,ITGB2&ITGAL,CellPhoneDB
ICAM1,ITGB2&ITGAM,CellPhoneDB
ICAM2,ITGB2&ITGAL,CellPhoneDB
ICAM3,ITGB2&ITGAD,CellPhoneDB
ICAM3,ITGB2&ITGAL,CellPhoneDB
ICAM4,ITGB2&ITGAL,CellPhoneDB
JAM2,ITGB1&ITGA4,CellPhoneDB
JAM3,ITGB2&ITGAM,CellPhoneDB
L1CAM,EZR&L1CAM,CellPhoneDB
L1CAM,ITGA2B&ITGB3,CellPhoneDB
L1CAM,ITGB1&ITGA5,CellPhoneDB
L1CAM,ITGB1&ITGA9,CellPhoneDB
L1CAM,ITGB1&ITGAV,CellPhoneDB
LAMA3,ITGB1&ITGA3,CellPhoneDB
LAMC1,ITGB1&ITGA2,CellPhoneDB
LAMC1,ITGB1&ITGA6,CellPhoneDB
LAMC1,ITGB1&ITGA7,CellPhoneDB
LAMC1,ITGAV&ITGB3,CellPhoneDB
SPP1,ITGB1&ITGA4,CellPhoneDB
SPP1,ITGB1&ITGA9,CellPhoneDB
F10,ITGB2&ITGAM,CellPhoneDB
F11R,ITGB2&ITGAL,CellPhoneDB
F2,GP1BA&GP1BB,CellPhoneDB
F2,ITGA2B&ITGB3,CellPhoneDB
F2,ITGAV&ITGB3,CellPhoneDB
TNC,ITGB1&ITGA4,CellPhoneDB
TNC,ITGB1&ITGA8,CellPhoneDB
TNC,ITGB1&ITGA9,CellPhoneDB
THBS1,ITGA2B&ITGB3,CellPhoneDB
THBS1,ITGB1&ITGA3,CellPhoneDB
VCAM1,ITGB1&ITGA4,CellPhoneDB
VCAM1,ITGB7&ITGA4,CellPhoneDB
VCAM1,ITGB1&ITGA9,CellPhoneDB
VCAM1,ITGB2&ITGAD,CellPhoneDB
VTN,ITGB1&ITGAV,CellPhoneDB
PLA2G2A,ITGB1&ITGA4,CellPhoneDB
PLA2G2A,ITGB1&ITGA5,CellPhoneDB
CHAT,CHRNA2&CHRNB3,CellPhoneDB
CHAT,CHRNA3&CHRNB2&CHRNA5,CellPhoneDB
CHAT,CHRNA3&CHRNB4&CHRNA5,CellPhoneDB
CHAT,CHRNA6&CHRNA4&CHRNB3,CellPhoneDB
CHAT,CHRNA4&CHRNB2,CellPhoneDB
CHAT,CHRNA6&CHRNB3&CHRNB4,CellPhoneDB
SLC29A1&NT5E,ADORA1,CellPhoneDB
SLC29A1&NT5E,ADORA2A,CellPhoneDB
SLC29A1&NT5E,ADORA2B,CellPhoneDB
